chave,caminho_ou_id,git,filesystem,sha256,status,evidencia
arquivo::data/fontes-estaduais-curadas/sudeste/RJ/RJ_DEC_27427_2000_RICMS_LIVRO_XII_COMBUSTIVEIS_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/RJ/RJ_DEC_27427_2000_RICMS_LIVRO_XII_COMBUSTIVEIS_2026-04-26.txt,True,True,1be790c3e490a6720149f0a4117a5d9798cb65c6213e397640594421bbadfbb5,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/RJ/RJ_DEC_27427_2000_RICMS_LIVRO_XI_IMPORTACAO_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/RJ/RJ_DEC_27427_2000_RICMS_LIVRO_XI_IMPORTACAO_2026-04-26.txt,True,True,9e38314c3d8fc44f4a51d1d730088b48f372d73e0f67299fc767fd45cc95fee5,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/RJ/RJ_DEC_27427_2000_RICMS_LIVRO_X_REGIMES_ESPECIAIS_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/RJ/RJ_DEC_27427_2000_RICMS_LIVRO_X_REGIMES_ESPECIAIS_2026-04-26.txt,True,True,3671fc8ffccb677406aa269505cfeda139181b20c904f1444e9178a40ff54c4d,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/RJ/RJ_DEC_27815_2001_MANUAL_BENEFICIOS_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/RJ/RJ_DEC_27815_2001_MANUAL_BENEFICIOS_2026-04-26.txt,True,True,3ef788fb24320424243cafa59f1b03b7664dcd8d6e102d699e081002924e00ed,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/RJ/RJ_LEI_2657_1996_ICMS_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/RJ/RJ_LEI_2657_1996_ICMS_2026-04-26.txt,True,True,04d3ba70a4f9803e6c01cb2da88c29de5dc8a491ebd86c826aadd2daca13db07,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/RJ/RJ_LEI_4531_2005_SETORIAL_INDUSTRIA_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/RJ/RJ_LEI_4531_2005_SETORIAL_INDUSTRIA_2026-04-26.txt,True,True,4dc9dab405e06b6859f2f4a81c0318c01021cdd52d97e3a36982941f5f519904,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/RJ/RJ_LEI_8645_2019_FOT_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/RJ/RJ_LEI_8645_2019_FOT_2026-04-26.txt,True,True,4799cbc025a3f9fe8e00f84cc466634f262cd2d2017ab1b00999b38f85470b60,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/RJ/RJ_LEI_8890_2020_REPETRO_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/RJ/RJ_LEI_8890_2020_REPETRO_2026-04-26.txt,True,True,88786c523cdabd54dd5e36238d120343b09003d727b42686bc4e382049d5d80c,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/RJ/RJ_MANUAL_DOCUMENTOS_BENEFICIOS_2025_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/RJ/RJ_MANUAL_DOCUMENTOS_BENEFICIOS_2025_2026-04-26.txt,True,True,ac7ba11d7ae962b2233faf23199824d9616bdc3aa9498d1f1176e5aff7dc77c8,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/RJ/RJ_PORTAL_FEEF_FOT_2026_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/RJ/RJ_PORTAL_FEEF_FOT_2026_2026-04-26.txt,True,True,1a796df2bf6305793d2a7d068ddc2df1f28bb157ad6323a0c8391e522337baf0,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/RJ/RJ_PORTAL_TRANSPARENCIA_BENEFICIOS_2026_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/RJ/RJ_PORTAL_TRANSPARENCIA_BENEFICIOS_2026_2026-04-26.txt,True,True,e90b6950288c5c34efd3620db5cbb923addf68d2d59b47c1e9e3aa2c2c1383b1,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/RJ/RJ_RES_SEFAZ_604_2024_EFD_BENEFICIOS_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/RJ/RJ_RES_SEFAZ_604_2024_EFD_BENEFICIOS_2026-04-26.txt,True,True,ea022b7173b412f56875d6a4162c2d9b46448374341a5240cd2018ade09f470d,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/RJ/RJ_RES_SEFAZ_668_2024_SELF_STORAGE_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/RJ/RJ_RES_SEFAZ_668_2024_SELF_STORAGE_2026-04-26.txt,True,True,7503d6449ea783b04c0aac34945f2b6cacc26d5bf413276e3017bce9eadec4af,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/RJ/RJ_RES_SEFAZ_754_2025_CCREDPRESUMIDO_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/RJ/RJ_RES_SEFAZ_754_2025_CCREDPRESUMIDO_2026-04-26.txt,True,True,88ff32bbd74e0ed2d3b63c24110cd9238aad1f2fdd9f7d1c66fc472d559788c5,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/RJ/RJ_RES_SEFAZ_766_2025_REPETRO_EFD_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/RJ/RJ_RES_SEFAZ_766_2025_REPETRO_EFD_2026-04-26.txt,True,True,83d4893e8d3d7f46c809256740dde08631d804c12fc1b7b4abd33f3905cf1e0a,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/RJ/RJ_ROTEIRO_BENEFICIOS_FISCAIS_TRANSPARENCIA_2025_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/RJ/RJ_ROTEIRO_BENEFICIOS_FISCAIS_TRANSPARENCIA_2025_2026-04-26.txt,True,True,ad56851a3800a8a11c787a4de5195beeb25f80078d0b789b146e900809c34c7a,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/RJ/RJ_TABELA_CODIGO_BENEFICIO_CST_2026_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/RJ/RJ_TABELA_CODIGO_BENEFICIO_CST_2026_2026-04-26.txt,True,True,e67fb0f6eea2d89d5a8193d3833eb23e1834603e3acac05097311ec0c857dcad,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/RJ/manifest.json,data/fontes-estaduais-curadas/sudeste/RJ/manifest.json,True,True,ca6bd06dcb47d9f71237811e39a39c7f36914b05b6b06e5e78a999ac8e5c1b23,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/SP/SP_LEI_6374_1989_ICMS_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/SP/SP_LEI_6374_1989_ICMS_2026-04-26.txt,True,True,25e0d897dc46228c0fb65a7312e16be7a35e31174786d520fdcafc86f0f09a8b,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/SP/SP_PORTAL_CBENEF_NFE_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/SP/SP_PORTAL_CBENEF_NFE_2026-04-26.txt,True,True,23a0fc8b160e24b13cb93fdb5c3b3dbb90c4f384ef33cb58e7d19b629d03b102,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/SP/SP_PORTARIA_SRE_24_2026_IVA_ST_ELETRONICOS_2026-05-23.txt,data/fontes-estaduais-curadas/sudeste/SP/SP_PORTARIA_SRE_24_2026_IVA_ST_ELETRONICOS_2026-05-23.txt,True,True,7afa992926d2c08b4495e64a5526100dae46da231e134d1ee3926fb7c0b19d01,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/SP/SP_PORTARIA_SRE_70_2025_CBENEF_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/SP/SP_PORTARIA_SRE_70_2025_CBENEF_2026-04-26.txt,True,True,4a27c74f9812539fa7c20e9d434071f499df33f105f685fdb657d58132db051f,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/SP/SP_RICMS_2000_INTEGRAL_2026-04-26.txt,data/fontes-estaduais-curadas/sudeste/SP/SP_RICMS_2000_INTEGRAL_2026-04-26.txt,True,True,a8cfa0b99ac125d518e17b17f56dc35025d0aa8a53b2aff60ec20c80875f4291,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sudeste/SP/manifest.json,data/fontes-estaduais-curadas/sudeste/SP/manifest.json,True,True,5aca65d536860349cf62c7fb6a94435da2b074f2a34bf58ceb19c95455452689,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/PR/PR_CODIGO_BENEFICIO_FISCAL_2026-04-26.txt,data/fontes-estaduais-curadas/sul/PR/PR_CODIGO_BENEFICIO_FISCAL_2026-04-26.txt,True,True,a36e6608df701f877e475796077a06b57b74368340731396b6c7823ec6082e49,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/PR/PR_DEC_7721_2024_PARANA_COMPETITIVO_2026-04-26.txt,data/fontes-estaduais-curadas/sul/PR/PR_DEC_7721_2024_PARANA_COMPETITIVO_2026-04-26.txt,True,True,235614f59785f4814bd6ceadbf25fb8abb3dde61f612dfd38094aea9e6ba8654,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/PR/PR_DEC_7871_2017_RICMS_2026-04-26.txt,data/fontes-estaduais-curadas/sul/PR/PR_DEC_7871_2017_RICMS_2026-04-26.txt,True,True,1f2c7647afb2e8f2a6c28ea3833d7643be2088d44f80c30d0299d638a06cbf6e,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/PR/PR_LEI_11580_1996_ICMS_2026-04-26.txt,data/fontes-estaduais-curadas/sul/PR/PR_LEI_11580_1996_ICMS_2026-04-26.txt,True,True,e16ced20f80268f723610df3f0b23231f83542d535b4bdc6850af1cba374eff2,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/PR/PR_NPF_53_2018_CBENEF_2026-04-26.txt,data/fontes-estaduais-curadas/sul/PR/PR_NPF_53_2018_CBENEF_2026-04-26.txt,True,True,a420741b1a620c493ae7bd47a558626a47289463a2a4f9cda4c45a86b12317c6,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/PR/PR_PORTAL_BENEFICIOS_GERAIS_2026-04-26.txt,data/fontes-estaduais-curadas/sul/PR/PR_PORTAL_BENEFICIOS_GERAIS_2026-04-26.txt,True,True,5412040c7799346c8a6c47b51ed97fdb1054e426a491cfaa1b476af335a81270,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/PR/PR_PROGRAMA_PARANA_COMPETITIVO_2026-04-26.txt,data/fontes-estaduais-curadas/sul/PR/PR_PROGRAMA_PARANA_COMPETITIVO_2026-04-26.txt,True,True,e978b95fc663be98574c8e240a89e7cfa0cd1e35ad7b0bd3f181cede47b14513,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/PR/PR_TABELA_CBENEF_CST_2026-04-26.txt,data/fontes-estaduais-curadas/sul/PR/PR_TABELA_CBENEF_CST_2026-04-26.txt,True,True,945ec5875b51453433105af81fbe7932a0a9af9d7ab2b02da0c3056b23bca31d,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/PR/manifest.json,data/fontes-estaduais-curadas/sul/PR/manifest.json,True,True,2a467cb47395b2eb621d27d138bc0eac10cc28f362ff0811ff0338b9555f16e5,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/RS/RS_AMPARA_RS_2026-04-26.txt,data/fontes-estaduais-curadas/sul/RS/RS_AMPARA_RS_2026-04-26.txt,True,True,cebaf9f6ce447cad791bb21d0b76304955ba49b7300fdf31472de6765c201e1b,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/RS/RS_CREDITO_PRESUMIDO_DEMAIS_CASOS_2026-04-26.txt,data/fontes-estaduais-curadas/sul/RS/RS_CREDITO_PRESUMIDO_DEMAIS_CASOS_2026-04-26.txt,True,True,bffdbbfae1414d5edf988eebbe3f415be7c53b116ed1e4e26c7c18f8ca518276,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/RS/RS_CREDITO_PRESUMIDO_IMPORTACAO_2026-04-26.txt,data/fontes-estaduais-curadas/sul/RS/RS_CREDITO_PRESUMIDO_IMPORTACAO_2026-04-26.txt,True,True,dc076ec623bf30cafeba87bee92cc3bf138ec5ffaf2b31c964f702e8cef0e4d7,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/RS/RS_DEC_37699_1997_RICMS_2026-04-26.txt,data/fontes-estaduais-curadas/sul/RS/RS_DEC_37699_1997_RICMS_2026-04-26.txt,True,True,b925766ac32e8db1e4444f3e9bfe15abec38238dc1db4c62c30ebf4bc2b9bf83,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/RS/RS_ICMS_IMPORTACAO_FUNDAMENTOS_2026-04-26.txt,data/fontes-estaduais-curadas/sul/RS/RS_ICMS_IMPORTACAO_FUNDAMENTOS_2026-04-26.txt,True,True,72f795421cdae0d20dd3990b18608560c4a66c84d02a407a60207241f334ffb4,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/RS/manifest.json,data/fontes-estaduais-curadas/sul/RS/manifest.json,True,True,1f0c1a6e2b6681245db079a2be30dfb50f514a53523211856ce1059a4113a17e,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/SC/SC_RICMS_2001_REGULAMENTO_2026-04-26.txt,data/fontes-estaduais-curadas/sul/SC/SC_RICMS_2001_REGULAMENTO_2026-04-26.txt,True,True,eb400e4be9b20987917c3551b531d1ffed6809113213c48de0a148bb84fa4635,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/SC/SC_RICMS_ANEXO_10_CODIGOS_2026-04-26.txt,data/fontes-estaduais-curadas/sul/SC/SC_RICMS_ANEXO_10_CODIGOS_2026-04-26.txt,True,True,17b868281edccb839ea7746dd732ae02be8cabc2794e601b7a0e2ea75de8889c,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/SC/SC_RICMS_ANEXO_11_NFE_2026-04-26.txt,data/fontes-estaduais-curadas/sul/SC/SC_RICMS_ANEXO_11_NFE_2026-04-26.txt,True,True,5056874f0c9e3309aa76bd10d73cee6799ea9fa080a02e08ecd80504e00a77e1,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/SC/SC_RICMS_ANEXO_1_2026-04-26.txt,data/fontes-estaduais-curadas/sul/SC/SC_RICMS_ANEXO_1_2026-04-26.txt,True,True,6621c25df3e363685c27305b60cc6b23bceaa9bb04de87b8905b7f0af3754edb,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/SC/SC_RICMS_ANEXO_2_BENEFICIOS_2026-04-26.txt,data/fontes-estaduais-curadas/sul/SC/SC_RICMS_ANEXO_2_BENEFICIOS_2026-04-26.txt,True,True,247a87513d815d3f9b5ce699571aca30fb12eb32869ff9724076cde813c954af,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/SC/SC_RICMS_ANEXO_3_ST_2026-04-26.txt,data/fontes-estaduais-curadas/sul/SC/SC_RICMS_ANEXO_3_ST_2026-04-26.txt,True,True,45d8083e33bd6e0fa663748d26eb4ed0e5077cf5ed176573996c72299ce6d68f,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/SC/SC_RICMS_ANEXO_5_OBRIGACOES_2026-04-26.txt,data/fontes-estaduais-curadas/sul/SC/SC_RICMS_ANEXO_5_OBRIGACOES_2026-04-26.txt,True,True,a69d5279078014cbf8561bcf98fa12a57aed55dfed36de8e585aa850de43278f,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/SC/SC_RICMS_ANEXO_6_REGIMES_ESPECIAIS_2026-04-26.txt,data/fontes-estaduais-curadas/sul/SC/SC_RICMS_ANEXO_6_REGIMES_ESPECIAIS_2026-04-26.txt,True,True,8b164f3eaa680af90dac9139e9089676017b46be7d6147c6d93502711cc6c2e4,OK,git ls-tree + filesystem
arquivo::data/fontes-estaduais-curadas/sul/SC/manifest.json,data/fontes-estaduais-curadas/sul/SC/manifest.json,True,True,e9d60fde03594cd81be6940b1edcf5719c9069101d1a960f3a233937acbed0ba,OK,git ls-tree + filesystem
arquivo::data/legal_inventory.json,data/legal_inventory.json,True,True,ba64746aae51f8c972affccd5520fa608e56296221b70583bc27516d4a068204,OK,git ls-tree + filesystem
arquivo::data/legal_sources/federal/Decreto_12991_2026_PIS_COFINS_Combustiveis.txt,data/legal_sources/federal/Decreto_12991_2026_PIS_COFINS_Combustiveis.txt,True,True,6905f44147588703ab1f8d7a64fcfa2261d79a9b43a83dc0785ec739aa382c6d,OK,git ls-tree + filesystem
arquivo::data/legal_sources/federal/IN_RFB_2324_2026_IPI_Suspensao.txt,data/legal_sources/federal/IN_RFB_2324_2026_IPI_Suspensao.txt,True,True,59075a37a16c54b89d2dde36a79b1f15d6bb571c0b7caefb44325d277161b9f1,OK,git ls-tree + filesystem
arquivo::data/legal_sources/federal/IN_RFB_2326_2026_Valor_Aduaneiro.txt,data/legal_sources/federal/IN_RFB_2326_2026_Valor_Aduaneiro.txt,True,True,cd4cc3645630ceeaec452d7d5bf27f4bc778c14cf7ce092f5f7d14fdbe46e29a,OK,git ls-tree + filesystem
arquivo::data/legal_sources/federal/Lei_15394_2026_PIS_COFINS_Residuos.txt,data/legal_sources/federal/Lei_15394_2026_PIS_COFINS_Residuos.txt,True,True,1c4d508782f3b02ea12fb739ebaef08f281ebc09bfd5f808c2018cf2918deff1,OK,git ls-tree + filesystem
arquivo::data/legal_sources/federal/MP_1357_2026_Remessas_Postais.txt,data/legal_sources/federal/MP_1357_2026_Remessas_Postais.txt,True,True,b8b37425495a169ec5d7b6958a90f5eaa919785e0695c0098eadba998f8e64aa,OK,git ls-tree + filesystem
arquivo::data/legal_sources/federal/Portaria_RFB_688_2026_Transparencia_DIRBI.txt,data/legal_sources/federal/Portaria_RFB_688_2026_Transparencia_DIRBI.txt,True,True,1e3afe8e0ee3a99e1c5c2e38e4780aebb9cc5a406221f04c18c22f545274e006,OK,git ls-tree + filesystem
arquivo::data/legal_sources/goias/Decreto_GO_10904_2026_Anexo_IX_Transmissao_Energia.txt,data/legal_sources/goias/Decreto_GO_10904_2026_Anexo_IX_Transmissao_Energia.txt,True,True,c9ef7ab5abe79f22039b34b5358712e1d093de078b809c4b08c113bf3aea6f63,OK,git ls-tree + filesystem
arquivo::data/legal_sources/goias/Decreto_GO_10905_2026_Anexo_IX_Biogas_Biometano.txt,data/legal_sources/goias/Decreto_GO_10905_2026_Anexo_IX_Biogas_Biometano.txt,True,True,26084ad69999fe753efe624f829f819aaee0fec59eae60f7ec3ae97881117aac,OK,git ls-tree + filesystem
arquivo::data/legal_sources/reforma_tributaria/Ato_Conjunto_RFB_CGIBS_1_2025_Obrigacoes_2026.txt,data/legal_sources/reforma_tributaria/Ato_Conjunto_RFB_CGIBS_1_2025_Obrigacoes_2026.txt,True,True,85531e13a347c385992923f4ea3c523ff610de7529de9775940acde7b242fbbf,OK,git ls-tree + filesystem
arquivo::data/legal_sources/reforma_tributaria/Ato_Conjunto_RFB_CGIBS_2_2026_Split_Payment.txt,data/legal_sources/reforma_tributaria/Ato_Conjunto_RFB_CGIBS_2_2026_Split_Payment.txt,True,True,14004f6affe4e3a2e8c79a67b601db2edee243e4a1b1fcdcb4e7931c0e51eab9,OK,git ls-tree + filesystem
arquivo::data/legal_sources/reforma_tributaria/Ato_Conjunto_RFB_CGIBS_3_2026_DeRE.txt,data/legal_sources/reforma_tributaria/Ato_Conjunto_RFB_CGIBS_3_2026_DeRE.txt,True,True,ba3db141bc31ac993e11d546aebdcaef7bd0f6a15c2621b0dd4049391f15b038,OK,git ls-tree + filesystem
arquivo::data/legal_sources/reforma_tributaria/Decreto_12955_2026_Regulamento_CBS.txt,data/legal_sources/reforma_tributaria/Decreto_12955_2026_Regulamento_CBS.txt,True,True,5ca71d99f1e10aa7465fc109f4a8a5600b8311e228b29871b8d22a309ac821cd,OK,git ls-tree + filesystem
arquivo::data/legal_sources/reforma_tributaria/IT_2025_002_v1_50_Tabelas_Classificacao_IBS_CBS.txt,data/legal_sources/reforma_tributaria/IT_2025_002_v1_50_Tabelas_Classificacao_IBS_CBS.txt,True,True,d8771043aec7834e228b9acd637da0e6a20209db408a83318c1dbf739e641bbb,OK,git ls-tree + filesystem
arquivo::data/legal_sources/reforma_tributaria/NT_2025_002_v1_35_RTC_NFe_IBS_CBS_IS.txt,data/legal_sources/reforma_tributaria/NT_2025_002_v1_35_RTC_NFe_IBS_CBS_IS.txt,True,True,613b39dcc6cc25cb3e944b1f830b34fdedb6f7dbb2b0d45e2446d65999a6b417,OK,git ls-tree + filesystem
arquivo::data/legal_sources/reforma_tributaria/Portaria_Conjunta_MF_CGIBS_7_2026.txt,data/legal_sources/reforma_tributaria/Portaria_Conjunta_MF_CGIBS_7_2026.txt,True,True,b27e6222407043d7a10c16d79f90f28709d4507ca49ecba106a1fe62e3905100,OK,git ls-tree + filesystem
arquivo::data/legal_sources/reforma_tributaria/Receita_Marcos_Regulatorios_Reforma.txt,data/legal_sources/reforma_tributaria/Receita_Marcos_Regulatorios_Reforma.txt,True,True,e56f223e156dffeb064443163c2a77298f0f8eb25c2c67681ed86c190be8e02e,OK,git ls-tree + filesystem
arquivo::data/legal_sources/reforma_tributaria/Receita_Orientacoes_Reforma_2026.txt,data/legal_sources/reforma_tributaria/Receita_Orientacoes_Reforma_2026.txt,True,True,d3c5fcf331e00b7c68b9a21d41bfa937bcee8d5091aefa0925dfd45840ba66a0,OK,git ls-tree + filesystem
arquivo::data/legal_sources/reforma_tributaria/Resolucao_CGIBS_6_2026_Regulamento_IBS.txt,data/legal_sources/reforma_tributaria/Resolucao_CGIBS_6_2026_Regulamento_IBS.txt,True,True,100d4beedc5a22a8b0f49fbce6b708e0ff9d71a67e0359d36f4237600fa81810,OK,git ls-tree + filesystem
arquivo::data/legal_sources/reforma_tributaria/Tabela_CST_cClassTrib_IBS_CBS_2026_04_15.txt,data/legal_sources/reforma_tributaria/Tabela_CST_cClassTrib_IBS_CBS_2026_04_15.txt,True,True,1d847b2d1c7f98148de10f62cd1a59128e95a2889593ac6317abd72658d2bfe0,OK,git ls-tree + filesystem
arquivo::data/legal_sources/reforma_tributaria/Tabela_cCredPres_IBS_CBS_2025_12_12.txt,data/legal_sources/reforma_tributaria/Tabela_cCredPres_IBS_CBS_2025_12_12.txt,True,True,9c32c1d39b7c83f621e88b436d8de83dda11d219074db93b624963c9855f7fb8,OK,git ls-tree + filesystem
arquivo::data/legal_sources/reforma_tributaria/originais/IT_2025_002_v1_50_Tabelas_Classificacao_IBS_CBS.pdf,data/legal_sources/reforma_tributaria/originais/IT_2025_002_v1_50_Tabelas_Classificacao_IBS_CBS.pdf,True,True,2c64d051af6c5695a00a3e01b469ed381cf82e3f7e15f0054f5eca7b3320cc9a,OK,git ls-tree + filesystem
arquivo::data/legal_sources/reforma_tributaria/originais/NT_2025_002_v1_35_RTC_NFe_IBS_CBS_IS.pdf,data/legal_sources/reforma_tributaria/originais/NT_2025_002_v1_35_RTC_NFe_IBS_CBS_IS.pdf,True,True,ce99aac12f51af5ebfaa46565f5bce1de90f852d079ce0f98a367e6badb108d7,OK,git ls-tree + filesystem
arquivo::data/legal_sources/reforma_tributaria/originais/Portaria_Conjunta_MF_CGIBS_7_2026.pdf,data/legal_sources/reforma_tributaria/originais/Portaria_Conjunta_MF_CGIBS_7_2026.pdf,True,True,5385f84c5b1d0a3458840cab467c034294e293bc64c202f1ad30a2e1d05acc5b,OK,git ls-tree + filesystem
arquivo::data/legal_sources/reforma_tributaria/originais/Resolucao_CGIBS_6_2026_Regulamento_IBS.pdf,data/legal_sources/reforma_tributaria/originais/Resolucao_CGIBS_6_2026_Regulamento_IBS.pdf,True,True,9ed7032ef9c25bbee51bdb5e90f60e1ad01a2bf56cb41a28221c3db7f61d419a,OK,git ls-tree + filesystem
arquivo::data/legal_sources/reforma_tributaria/originais/cClassTrib_2026_04_15.xlsx,data/legal_sources/reforma_tributaria/originais/cClassTrib_2026_04_15.xlsx,True,True,cc0242ed17ebf93e23ce892e3316850de2077fbc8cc7a82a54e0a553c045a71a,OK,git ls-tree + filesystem
arquivo::data/legal_sources/reforma_tributaria/originais/cCredPres_2025_12_12Public.xlsx,data/legal_sources/reforma_tributaria/originais/cCredPres_2025_12_12Public.xlsx,True,True,8d547b5afed3e82a15a6f5f41897dd99dcb686ecb21de3c1be344c8f57109df9,OK,git ls-tree + filesystem
arquivo::data/legal_sources_registry.json,data/legal_sources_registry.json,True,True,c48b388da9f87867edb1473d1b96d092f1f3ba3c223e4ac3b6b5746d86015273,OK,git ls-tree + filesystem
arquivo::data/master_source_coverage.json,data/master_source_coverage.json,True,True,d890f37d8eb3a5ee3de94e75cc93ff155d95f420da1e2419093fdf6d0df9b609,OK,git ls-tree + filesystem
arquivo::data/master_taxonomy.json,data/master_taxonomy.json,True,True,c13dbd800574ea2eafeb7b041073c888f3086b8aa5def3e53952ba993fae1b6b,OK,git ls-tree + filesystem
arquivo::data/ncm_benefits_index.csv,data/ncm_benefits_index.csv,True,True,5b0961caa48752ef01293a2fbf9b50bb575106ed6acc68c5ab9af9e67a9079be,OK,git ls-tree + filesystem
arquivo::data/ncm_benefits_index.json,data/ncm_benefits_index.json,True,True,df92c20fbac5e55b25dac1a1e7d54f03a17afd294658023ee2348db3a5566618,OK,git ls-tree + filesystem
arquivo::data/pis-cofins/ncm-index.json,data/pis-cofins/ncm-index.json,True,True,0f2e8f8cf7096839bf87c6c1a3baf4f74cfe68384a78e25e87be2a040adaf5cd,OK,git ls-tree + filesystem
arquivo::data/pis-cofins/ncm.ndjson,data/pis-cofins/ncm.ndjson,True,True,db43477e51a95f0f81f7aff82eb38c547f96474f501ef83202342e4ab902958c,OK,git ls-tree + filesystem
arquivo::data/portal_catalog.json,data/portal_catalog.json,True,True,ffe02d00b92d0c8373bff917f000f5c826df5f2694a7864dad89f2d76ce3661b,OK,git ls-tree + filesystem
arquivo::data/produtos-ncm/cap-10.json,data/produtos-ncm/cap-10.json,True,True,30c055f6d9b6b40d4172532e8049ac3793deb0a4e14c28ece8a8ded3518a0d1e,OK,git ls-tree + filesystem
arquivo::data/produtos-ncm/index.json,data/produtos-ncm/index.json,True,True,7b5f2eda807277d4014f0c1a59d6752bbbf07ebe6fa976fd5e61d9c35d74b3ff,OK,git ls-tree + filesystem
arquivo::data/reforma-tributaria/reselo-lc214-lc224-lc227.ndjson,data/reforma-tributaria/reselo-lc214-lc224-lc227.ndjson,True,True,439e04d7c54b8efdef6bdf2315ec5e82f5e45a638fa0ef7f6d985ca58374e60b,OK,git ls-tree + filesystem
arquivo::data/state_curadoria.json,data/state_curadoria.json,True,True,a8d905f90761499eab06b5dd98c503df931681d32fbf2a02c0884f01d13b4e76,OK,git ls-tree + filesystem
arquivo::data/state_source_audit.json,data/state_source_audit.json,True,True,358a67a106bc4a20361d3d2025fb962e176e4ce26c622d9f4b72a19cb606e22b,OK,git ls-tree + filesystem
